Product,Brand,Price,Rating,Review,Votes,Review_Length,Polarity,Sentiment
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,Phone problems already battery charger never worked. Phone dies on a regular.,3.0,77,0.0,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,5,Great phone connected it to metro pcs,0.0,37,0.8,Positive
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,"I had to return, frequent SIMS card error & phone stopped working completely in about 3 days.",0.0,93,0.1,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,"Terrible, phone will not stay on and will not charge at a normal speed. Battery loses charge even on the supplied and newly bought charger. The battery is not the issue either as every new battery I buy does not help the problem. Phone also gets extremely hot under minimal use. Never buying from this vendor again.",0.0,315,-0.1038961038961039,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,"Understood refurbished can mean a variety of things, but I took my chances despite all the warning reviews on here and regretted immediately. Screen had definitely been replaced, with a far lower quality digitizer. Blacks were washed out, no contrast, green/yellow hue to everything. I spent about 45 minutes staring at it, trying to decide if it was something I could live with just as a phone, but nah. Refund city. Sold by Prime Mobility but fulfilled by Amazon.",0.0,465,-0.03522727272727273,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,No good the touch don't work properly,0.0,37,-0.175,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,3,The phone wasn't t mobile it was verizon,0.0,40,0.0,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,4,Al good,0.0,7,0.7,Positive
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,Phones are s*** all kinda problems,0.0,34,0.0,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,5,Had a quick need for a good inexpensive phone. Arrived quickly and have not had any issues (have had it now for a while). This was a great purchase,0.0,147,0.5416666666666666,Positive
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,3,I disliked this product because it kept on restarting cuz of can't read Sim card and drain to fast. Seller only sent a new battery and it didn't fix anything and they didn't fix any other problem.,0.0,196,0.002272727272727271,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,3,Unlocked to me means UNLOCKED. Not unlocked except for certain carriers......,1.0,77,0.21428571428571427,Positive
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,Worst phone ever! Makes me miss my S2,0.0,37,-1.0,Negative
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,5,Wonderful purchase. The phone is working 100%.,0.0,46,1.0,Positive
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,5,This phone has worked well since we purchased it.,0.0,49,0.0,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,"After 10 days broken , motherboard",0.0,34,-0.4,Negative
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,3,"So I got this phone a couple of days ago and everything worked fine... Until today when it stopped recognising my sim card.. Tried removing it and inserting it back...but didn't work. I decided to go to my mobile settings and it kept telling me to ""insert sim card"" was this an issue that is common with this device? Should i request for another device? Need answers",0.0,366,0.05833333333333335,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,3,"Product worked for 3 months then it just shut off. It will not restart. No damage occurred nor did it get wet. It just went black. Would not purchase again however, it was quick shipping I received it in the time that it was estimated. Just money wasted as its a used product. Definitely not worth losing money over so will only buy new. I work too hard to lose money.",0.0,368,-0.05482954545454546,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,"I have received my phone seems to be working ok, but i did not receive the headphones",0.0,85,0.5,Positive
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,"The phone still had an active IMEI, would not recommend buying it.",0.0,66,-0.13333333333333333,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,Did not read SIM card. Kept restarting every hour. Not worth the purchase.,0.0,74,-0.15,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,Not satisfied because is operated by att now that I came to my country it works just for days and it just went off Ann can't come back on,0.0,137,-0.125,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,"This phone does not work properly it keep saying that I should insert SIM card, and restart. I take it out and reinsert it saying the same thing shortly after, it keeps restarting",0.0,179,0.0,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,4,"Product was purchased on Aug 3, 2016 it is now November 9 and the Phone fails to charge. Replaced the battery and no power. I used other phones and each battery work. I was respectfully refunded the amount originally spent on Phone",0.0,231,-0.05625,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,5,I am enjoying my phone,0.0,22,0.5,Positive
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,Yet another Amazon phone that is crap... Phone wasn't unlocked,1.0,62,-0.8,Negative
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,5,The is a good phone,0.0,19,0.7,Positive
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,The phone could not respond to on screen touch commands. .was so disappointed. And the charger that came with it was a wrong one..can't believe it was shipped from the United States. E,2.0,184,-0.625,Negative
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,3,It's been hi and lows but for now it's been doing a good job. (A bit defective on the on and off button wondering if it was truly new),0.0,134,0.41818181818181815,Positive
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,5,was worried since all these bad feedbacks but my s4 was perfect new and works great on any carrier,3.0,98,0.30909090909090914,Positive
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,4,"Pretty good, to be honest. My only problem with this product so far is it was slightly damaged/worn on the back (the letters).",0.0,126,0.21190476190476187,Positive
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,3,"I'm researching how to trade this unit for a different phone. Here are the issues I'm having:1. Screen is HYPER-sensitive to moisture. If my face gets moist (summer) (a) the phone begins to make selections at random; (b) I cannot swipe until the screen is COMPLETELY dry. A single raindrop will cause the screen to go haywire randomly typing, selecting items and opening programs.2. Camera only has 4 settings, will not allow zooming, and is a VERY poor quality photo. (My previous S4 did not have this problem.3. An error in the unit which will not allow me access.I believe that this is a bit of a gamble with refurbished phones. I bought an S3 as a backup (using it now) and it works great. My previous S4 was wonderful until it lost a fight with a set of stairs and a concrete floor.So right now I'm giving it a 3. I'll update after I get my replacement.",1.0,858,0.018791208791208786,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,4,Much better than the 5 or 6. Don't get me started on the useless edge gimmick. It looks and runs 100%.,1.0,102,0.0,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,5,"For the price, it is a great phone, it works great",1.0,50,0.8,Positive
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,3,Boxed like a new phone. worked fine for a while I like the phone.... Having charging issue's now. Had to buy a external charger and extra battery.,4.0,146,0.13825757575757575,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,5,Fast Shipping. Item arrived as described,0.0,40,0.2,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,"The phone I received does NOT have the Corning Gorilla Glass screen. It has a cheap aftermarket glass screen that may not even be tempered glass!The AMOLED matrix has also been replaced by a garbage aftermarket one with terrible contrast on blacks.""ZeroLemon"" IS A LIE. DO NOT BUY. THIS LISTING IS A LIE.",35.0,304,-0.3,Negative
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,"Phone received was stolen, T-mobile couldn't activate it. I sent it back with a prepaid label provided by Bastex that did not even cover the cost of sending it back, I paid an extra 8$ to send back this stolen phone. I was ultimately refunded minus the extra 8$ to ship it. Also just received an email from Bastex asking me to remove this review..why would I do that it is a completely accurate account of what happened..too funny.",107.0,431,0.061111111111111116,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,5,Much better than the nexus 5. I like having a home button,0.0,57,0.5,Positive
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,2,"It's great that the phone LOOKS good, but it'd be even better if the phone was fully functional as well.1st time I got it, it had all kinds of weird software issues. Probably a virus? The SIM card wouldn't always read, the phone would randomly shut off, etc.I returned the old one, and, the one I have now has a section of the screen that is completely DEAD (I try to delete words using the keyboard, and, even though I have my thumb on the delete key, it types nearby keys. That area of the screen is just not working at all).Good effort, but needs improvement. Going to return this, and, look for yet another new phone, but not by this seller unfortunately.",30.0,659,0.05363636363636366,Neutral
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,The phone works great. We have always had Samsung phones. They are easy to use and the refurbished phone is very price effective.I bought the phone for a Christmas gift for my daughter. Did not turn phone on for 2 weeks. At that time it worked for 3 days started shutting off then just stopped working. The seller replaced the phone no problem. It did talk about 1 week before we turned on new phone. this phone lasted 5 weeks. It shut off . had a local repair look at battery. they said the battery fine the power button broke. I contacted seller. the said It is past 90 days and they can't do anything to help me.I would not buy from this seller ever again. I have 2 other refurbished galaxy s3 from t moble and one from gazelle They all work GREAT! for over a year now.,20.0,772,0.29015151515151516,Positive
Samsung Galaxy S4 M919 Unlocked GSM 4G LTE Android Smartphone - White (Certified Refurbished),Samsung,199.99,1,Very bad movil phonne,1.0,21,-0.9099999999999998,Negative
Samsung Galaxy S4 Mini 4G LTE GT-i9195 8GB Factory Unlocked International Version No Warranty - Retail Packaging,,175.0,5,I recieved the phone within 2 days as requested. The phone was easy to use and worked with my service provider as guaranteed.,0.0,125,0.43333333333333335,Positive
Samsung Galaxy S4 Mini 4G LTE GT-i9195 8GB Factory Unlocked International Version No Warranty - Retail Packaging,,175.0,5,Excellent,0.0,9,1.0,Positive
Samsung Galaxy S4 Mini 4G LTE GT-i9195 8GB Factory Unlocked International Version No Warranty - Retail Packaging,,175.0,5,EXCELENT,0.0,8,0.0,Neutral
Samsung Galaxy S4 Mini 4G LTE GT-i9195 8GB Factory Unlocked International Version No Warranty - Retail Packaging,,175.0,5,"Very good, I recommended it",0.0,27,0.9099999999999999,Positive
Samsung Galaxy S4 Mini 4G LTE GT-i9195 8GB Factory Unlocked International Version No Warranty - Retail Packaging,,175.0,5,nice one,0.0,8,0.6,Positive
Samsung Galaxy S4 Mini 4G LTE GT-i9195i 8GB Factory Unlocked International Version - Retail Packaging - Black,Samsung,215.7,3,Fairly good,0.0,11,0.7,Positive
Samsung Galaxy S4 Mini 4G LTE GT-i9195i 8GB Factory Unlocked International Version - Retail Packaging - Black,Samsung,215.7,5,Great phone.,0.0,12,0.8,Positive
Samsung Galaxy S4 Mini 4G LTE GT-i9195i 8GB Factory Unlocked International Version - Retail Packaging - Black,Samsung,215.7,4,"Excellent phone, I bought it for my wife, so the use was average, but for some reason the main board got damaged, and today is a paperweight, and apparently this samsung phone have a lot problems related with main board issues.",0.0,227,0.20555555555555557,Positive
Samsung Galaxy S4 Mini 4G LTE GT-i9195i 8GB Factory Unlocked International Version - Retail Packaging - Black,Samsung,215.7,5,Very good phone,0.0,15,0.9099999999999999,Positive
Samsung Galaxy S4 Mini 4G LTE GT-i9195i 8GB Factory Unlocked International Version - Retail Packaging - Black,Samsung,215.7,1,"Be careful.. I requested a S4 Mini Model GT-i9195i and received instead a Verizon ""SCH-I435"" with Verizon's locked Wi-Fi hotspot tethering. I would had saved a lot of money and time if I had bought a new one from Samsung.",0.0,221,0.018181818181818174,Neutral
Samsung Galaxy S4 Mini 4G LTE GT-i9195i 8GB Factory Unlocked International Version - Retail Packaging - Black,Samsung,215.7,5,I love it,0.0,9,0.5,Positive
Samsung Galaxy S4 Mini 4G LTE GT-i9195i 8GB Factory Unlocked International Version - Retail Packaging - Black,Samsung,215.7,5,Good!,0.0,5,0.875,Positive
Samsung Galaxy S4 Mini 4G LTE GT-i9195i 8GB Factory Unlocked International Version - Retail Packaging - Black,Samsung,215.7,5,Yes loved this product. Works well on Australian networks. The I9195I model is actually the 2015 value edition of the phone with a better processor.,0.0,148,0.3,Positive
Samsung Galaxy S4 Mini 4G LTE GT-i9195i 8GB Factory Unlocked International Version - Retail Packaging - Black,Samsung,215.7,1,"is not the product placed on the description I is damaged , which decepcion",0.0,75,0.0,Neutral
Samsung Galaxy S4 Mini 4G LTE GT-i9195i 8GB Factory Unlocked International Version - Retail Packaging - Black,Samsung,215.7,2,I purchased the Samsung Galaxy S4 Mini believing that it was a new phone and I am not pleased with it. The notification light does not work. It does not alert to say when it is fully charged. Sometimes I have the phone in my hand and miss calls because it does not ring or vibrate even though the settings are correct. I had situations where I could hear a whatsapp call ringing but the phone did not allow me to answer. The camera does not zoom at all in any mode. The volume is very low even though it is set at its highest. I had a S3 mini for 5 years and it worked so much better than this S4. My only issue with the S3 was that it got very hot and the battery drained in a few hours. I need to purchase another phone to replace this one and I am skeptical to do so because of my experience.,0.0,795,0.04570707070707071,Neutral
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,5,Recommended,0.0,11,0.0,Neutral
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,5,"perfect product, i liket a lot",0.0,30,1.0,Positive
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,2,"It was a Chinese clone of original Samsung product. It worked only for a year. As stated in advertisement, seller claimed it as a ""Factory Unlocked International"". When we came to India and tried to use this, it worked for few days and when tried to reset, if failed. So, it was not a "" Factory Unlocked International"". I advise everybody, not to purchase this model. Especially if it written made in china and not made in UK above the IMEI series is given below....< blank space >IMEI XYZXYZXYZXYZIMEI XYZXYZXYZXYZCamera quality was not good as well.",0.0,551,-0.06136363636363637,Neutral
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,4,"I like this phone. It is not expensive and has all main functions s, including 4G, NFC, fast Wi-Fi. Bluetooth, and Android 5.0 update. The battery life is about 2 days with moderate usage and one day with heavy usage. Sound, video and camera are great. MicroSD slot allows to add more memory (I used 64Gb card) for tons of pictures, video and music. It works great!",0.0,365,0.3462962962962963,Positive
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,5,"Good Service, I recommend it 100% Thank and good luck...",0.0,56,0.7,Positive
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,5,exelente muy bueno,0.0,18,0.0,Neutral
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,5,excelente producto,0.0,18,0.0,Neutral
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,5,Excellent,0.0,9,1.0,Positive
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,4,"I loved this phone. Had it about 2 years i think and just a few days ago it died. Died to the point of never coming back on again. I was playing a game and my battery was getting low and before i could plug the charger in it died. I loved the size the most. I hate all these big phones with huge screens that can never just fit in my pocket, this was perfect for those reasons. It will be missed but i was going to replace soon anyway because it was getting kind of laggy.",0.0,472,0.22307692307692306,Positive
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,1,"DO NOT BUY THIS PHONE....when i got the phone last year some months later it started to over heat to the point i had to remove the battery and place it by the fan to cool off or if i am driving out of the window after little over a year, one day two weeks ago I rest down the phone to go on the pc at work when I picked it up it was dead and this suppose to be a 'brand new phone' is now dead on which i had a 24 month warranty. contacted the sellers and they had the nerve to tell me to contact Samsung . I do not know why Amazon are letting these bogus sellers keep running their scamps on ppl so I am out of a phone and the phone is of no use again . AGAIN DONOT BUY THIS PHONE ....i tried changing the battery and its not the battery so i know its the phone/ never fell in water or placed in water ....PLEASE PPL THINK LONG AND HARD BEFORE SHELLING OUT $200 FOR A NO GOOD PRODUCT. Amazon needs to do something about these sellers. (Samsung Korea)",0.0,950,-0.08621441689623509,Neutral
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,5,"perfect product, i liket a lot",0.0,30,1.0,Positive
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,2,"It was a Chinese clone of original Samsung product. It worked only for a year. As stated in advertisement, seller claimed it as a ""Factory Unlocked International"". When we came to India and tried to use this, it worked for few days and when tried to reset, if failed. So, it was not a "" Factory Unlocked International"". I advise everybody, not to purchase this model. Especially if it written made in china and not made in UK above the IMEI series is given below....< blank space >IMEI XYZXYZXYZXYZIMEI XYZXYZXYZXYZCamera quality was not good as well.",0.0,551,-0.06136363636363637,Neutral
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,4,"I like this phone. It is not expensive and has all main functions s, including 4G, NFC, fast Wi-Fi. Bluetooth, and Android 5.0 update. The battery life is about 2 days with moderate usage and one day with heavy usage. Sound, video and camera are great. MicroSD slot allows to add more memory (I used 64Gb card) for tons of pictures, video and music. It works great!",0.0,365,0.3462962962962963,Positive
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,5,"Good Service, I recommend it 100% Thank and good luck...",0.0,56,0.7,Positive
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,5,exelente muy bueno,0.0,18,0.0,Neutral
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,5,excelente producto,0.0,18,0.0,Neutral
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,5,Excellent,0.0,9,1.0,Positive
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,4,"I loved this phone. Had it about 2 years i think and just a few days ago it died. Died to the point of never coming back on again. I was playing a game and my battery was getting low and before i could plug the charger in it died. I loved the size the most. I hate all these big phones with huge screens that can never just fit in my pocket, this was perfect for those reasons. It will be missed but i was going to replace soon anyway because it was getting kind of laggy.",0.0,472,0.22307692307692306,Positive
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,1,"DO NOT BUY THIS PHONE....when i got the phone last year some months later it started to over heat to the point i had to remove the battery and place it by the fan to cool off or if i am driving out of the window after little over a year, one day two weeks ago I rest down the phone to go on the pc at work when I picked it up it was dead and this suppose to be a 'brand new phone' is now dead on which i had a 24 month warranty. contacted the sellers and they had the nerve to tell me to contact Samsung . I do not know why Amazon are letting these bogus sellers keep running their scamps on ppl so I am out of a phone and the phone is of no use again . AGAIN DONOT BUY THIS PHONE ....i tried changing the battery and its not the battery so i know its the phone/ never fell in water or placed in water ....PLEASE PPL THINK LONG AND HARD BEFORE SHELLING OUT $200 FOR A NO GOOD PRODUCT. Amazon needs to do something about these sellers. (Samsung Korea)",0.0,950,-0.08621441689623509,Neutral
Samsung Galaxy S4 Mini Duos GT-i9192 Factory Unlocked International GSM Dual Sim Cell Phone - Retail Packaging - Black,Samsung,,2,"I bought this for the dual SIM facility, since I make regular visits to the UK and need to be available to friends and family there without them having to dial a US number. That aspect of it works reasonably well. However, there are three serious problems with it. 1 - It keeps forgetting all the email settings, and will suddenly behave as if the email accounts were never configured, and I have to do it all again from scratch (a chore, as I have four accounts I need the phone to be able to use). 2 - It will suddenly and spontaneously reboot itself, for no apparent reason. 3 - Its process can't cope with running a GPS app for in-car navigation. When using the phone for navigation, it will suddenly freeze (requiring the battery to pull and be reinserted to get it to work again) or reboot itself again. Same thing happens with Waze and Google navigation apps, so it isn't a software issue. Furthermore, after a few minutes of running a navigation app, the phone gets so hot you could fry an egg on the back of it.",0.0,1020,0.09940476190476191,Neutral
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,1,Never buy from this buyer again the phone lacks authenticity and starts having problems from the beginning; it is a total piece of crap and is not worth the money you will spend on it. WOULD never buy from them again,0.0,216,-0.3166666666666667,Negative
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,1,"This cell phone burned the logic card. It is more expensive to buy the logic card than a new phone. I have read many cases online. If I had known this before, I would not have bought this phone.",0.0,194,0.1590909090909091,Neutral
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,excellent,0.0,9,1.0,Positive
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,excelente,0.0,9,0.0,Neutral
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,excelente,0.0,9,0.0,Neutral
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,Very Good!,0.0,10,1.0,Positive
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,Excelente producto,0.0,18,0.0,Neutral
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,Satisfied,0.0,9,0.5,Positive
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,Very good,0.0,9,0.9099999999999999,Positive
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,Excellent.,0.0,10,1.0,Positive
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,1,Never buy from this buyer again the phone lacks authenticity and starts having problems from the beginning; it is a total piece of crap and is not worth the money you will spend on it. WOULD never buy from them again,0.0,216,-0.3166666666666667,Negative
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,1,"This cell phone burned the logic card. It is more expensive to buy the logic card than a new phone. I have read many cases online. If I had known this before, I would not have bought this phone.",0.0,194,0.1590909090909091,Neutral
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,excellent,0.0,9,1.0,Positive
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,excelente,0.0,9,0.0,Neutral
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,excelente,0.0,9,0.0,Neutral
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,Very Good!,0.0,10,1.0,Positive
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,Excelente producto,0.0,18,0.0,Neutral
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,Satisfied,0.0,9,0.5,Positive
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,Very good,0.0,9,0.9099999999999999,Positive
Samsung Galaxy S4 mini GT-i9190 - 8GB - Purple Mirage (Unlocked) International Version,Samsung,2000.0,5,Excellent.,0.0,10,1.0,Positive
"Samsung Galaxy S4 mini GT-I9190 8GB, 3G, Unlocked International Version No Warranty, Black",Samsung,129.72,1,Never buy from this buyer again the phone lacks authenticity and starts having problems from the beginning; it is a total piece of crap and is not worth the money you will spend on it. WOULD never buy from them again,0.0,216,-0.3166666666666667,Negative
"Samsung Galaxy S4 mini GT-I9190 8GB, 3G, Unlocked International Version No Warranty, Black",Samsung,129.72,1,"This cell phone burned the logic card. It is more expensive to buy the logic card than a new phone. I have read many cases online. If I had known this before, I would not have bought this phone.",0.0,194,0.1590909090909091,Neutral
"Samsung Galaxy S4 mini GT-I9190 8GB, 3G, Unlocked International Version No Warranty, Black",Samsung,129.72,5,excellent,0.0,9,1.0,Positive
"Samsung Galaxy S4 mini GT-I9190 8GB, 3G, Unlocked International Version No Warranty, Black",Samsung,129.72,5,excelente,0.0,9,0.0,Neutral
"Samsung Galaxy S4 mini GT-I9190 8GB, 3G, Unlocked International Version No Warranty, Black",Samsung,129.72,5,excelente,0.0,9,0.0,Neutral
"Samsung Galaxy S4 mini GT-I9190 8GB, 3G, Unlocked International Version No Warranty, Black",Samsung,129.72,5,Very Good!,0.0,10,1.0,Positive
"Samsung Galaxy S4 mini GT-I9190 8GB, 3G, Unlocked International Version No Warranty, Black",Samsung,129.72,5,Excelente producto,0.0,18,0.0,Neutral
"Samsung Galaxy S4 mini GT-I9190 8GB, 3G, Unlocked International Version No Warranty, Black",Samsung,129.72,5,Satisfied,0.0,9,0.5,Positive
"Samsung Galaxy S4 mini GT-I9190 8GB, 3G, Unlocked International Version No Warranty, Black",Samsung,129.72,5,Very good,0.0,9,0.9099999999999999,Positive
"Samsung Galaxy S4 mini GT-I9190 8GB, 3G, Unlocked International Version No Warranty, Black",Samsung,129.72,5,Excellent.,0.0,10,1.0,Positive
